,LEMMA,freq,POSTAG
4117169,Fillon,3,SP
4117172,Fagen,3,
4117173,Etoile,3,
4117174,Eteria,3,
4117175,Esmé,3,
4117176,erto,3,A
4117179,Eran,3,SP
4117218,Éowyn,3,
4117219,Ends,3,SP
4117220,école,3,S
4117221,Dutton,3,SP
4117223,Dole,3,SP
4117224,Dinner,3,SP
4117228,Digger,3,
4117229,Dewitt,3,SP
4117245,Desann,3,
4117246,Dermot,3,
4117247,Denys,3,SP
4117248,dellla,3,EA
4117251,dellla,3,A
4117254,dellla,3,S
4117259,Davout,3,
4117260,Danse,3,
4117261,Dandi,3,
4117262,Damas,3,
4117263,Cypher,3,
4117264,Curino,3,
4117265,Cruyff,3,SP
4117267,Coria,3,
4117268,Conroy,3,SP
4117269,CIAK,3,
4117270,CERTO,3,
4117271,Catria,3,
4117272,CANALI,3,
4117273,Cales,3,SP
4117274,Cahill,3,SP
4117280,cable,3,S
4117281,bulb,3,S
4117282,Buca,3,SP
4117289,Bublè,3,SP
4117292,Buber,3,
4117293,bubble,3,S
4117299,bubble,3,A
4117305,bubble,3,V
4117309,Brolio,3,
4117310,Brief,3,SP
4117321,Boon,3,
4117322,Boite,3,
4117323,Biden,3,SP
4117349,biacco,3,
4117350,Baveno,3,
4117351,Babini,3,SP
4117352,Azad,3,SP
4117354,author,3,S
4117355,author,3,SW
4117356,author,3,A
4117360,Aureli,3,SP
4117362,atrii,3,
4117363,Arnon,3,
4117364,army,3,S
4117374,army,3,SA
4117375,army,3,SW
4117376,Anselm,3,SP
4117379,Analog,3,SP
4117380,Alcara,3,SP
4117382,Afghan,3,SP
4117387,Adnan,3,SP
4117395,add-on,3,S
4117397,acta,3,S
4117409,Acres,3,SP
4117411,accisa,3,S
4117431,Zulù,3,PI
4117432,Zulù,3,SP
4117434,Zarok,3,
4117435,youth,3,S
4117437,yeah,3,S
4117438,Xemnas,3,
4117439,Vries,3,
4117440,Vostri,3,S
4117441,V-IV,3,
4117442,vinaya,3,
4117443,vabbé,3,S
4117444,vabbé,3,N
4117447,vabbé,3,PI
4117454,vabbé,3,CS
4117469,vabbé,3,V
4117470,vabbé,3,A
4117478,users,3,SA
4117479,users,3,S
4117493,users,3,SW
4117503,Urdu,3,SP
4117507,Tylor,3,SP
4117513,Twiggy,3,SP
4117514,Tsui,3,SP
4117515,Trucks,3,SP
4117518,treble,3,
4117519,Tormo,3,
4117520,term,3,S
4117521,tebani,3,S
4117522,Tarja,3,SP
4117524,Tanz,3,SP
4117525,Taglia,3,
4117526,Sure,3,SP
4117527,sule,3,S
4117529,Statte,3,SP
4117532,Statte,3,V
4117533,sporto,3,S
4117538,Sossi,3,SP
4117543,Sontag,3,
4117544,socii,3,S
4117546,Soči,3,
4117547,sloop,3,SW
4117550,SITA,3,
4117551,sinti,3,S
4117559,SIANO,3,SP
4117560,Shelob,3,
4117561,Sensor,3,SP
4117565,segg.,3,SA
4117573,Schon,3,SP
4117574,Scano,3,
4117575,Saks,3,
4117576,Sack,3,
4117577,Ruslan,3,SP
4117579,romanì,3,
4117580,Rollo,3,SP
4117585,Rhodri,3,
4117586,Rhinos,3,SP
4117587,Resosi,3,SP
4117588,Rayne,3,SP
4117597,Rajput,3,SP
4117600,Probe,3,
4117601,Politi,3,
4117602,Placca,3,
4117603,Pipolo,3,
4117604,Pili,3,
4117605,Piers,3,
4117606,perke,3,S
4117609,perke,3,A
4117611,perke,3,V
4117615,Parche,3,SP
4117619,Paich,3,
4117620,Orrori,3,
4117621,Orbis,3,SP
4117622,Olong,3,
4117623,olla,3,S
4117626,Ocampo,3,
4117627,NUMA,3,SP
4117648,Norden,3,SP
4117659,Nieuwe,3,SP
4117660,Necron,3,
4117661,NAMBLA,3,
4117662,Nájera,3,
4117663,Musici,3,
4117664,müsa,3,
4117665,M.te,3,SP
4117673,mortui,3,
4117674,Moose,3,SP
4117676,Month,3,
4117677,Moisè,3,
4117678,Mogul,3,SP
4117679,Mercu,3,SP
4117745,Meola,3,
4117746,meda,3,S
4117760,MBDA,3,SP
4117786,Maryam,3,SP
4117791,Marthe,3,SP
4117792,marta,3,
4117793,male.,3,SA
4117794,male.,3,S
4117802,Majere,3,
4117803,Maglio,3,
4117804,Maes,3,
4117805,Lyrae,3,SP
4117806,Ludi,3,
4117807,Luçon,3,SP
4117808,Lucena,3,
4117809,locis,3,
4117810,Lindon,3,SP
4117811,Liffey,3,SP
4117812,Lenoir,3,
4117813,Laino,3,SP
4117815,Lagoa,3,
4117816,Laceno,3,
4117817,labor,3,S
4117823,labor,3,B
4117824,Kure,3,SP
4117838,Krüger,3,
4117839,Kharja,3,SP
4117872,Jutsu,3,
4117873,Junpei,3,
4117874,Jorma,3,
4117875,Jonze,3,
4117876,Janos,3,SP
4117877,Jang,3,SP
4117878,iusti,3,
4117879,Itunes,3,SP
4117883,irsuto,3,A
4117886,INPUT,3,SP
4117888,Input,3,SP
4117898,Imago,3,
4117899,illuc,3,
4117900,Honshu,3,SP
4117906,Helgo,3,
4117907,Heck,3,SP
4117910,Harz,3,
4117911,Harrer,3,
4117912,Harada,3,
4117913,Guetta,3,SP
4117915,grade,3,S
4117919,Gizzi,3,
4117920,Gilead,3,
4117921,Ghino,3,I
4117922,Ghino,3,SP
4117923,fundus,3,S
4117925,fugit,3,S
4117926,Fronde,3,
4117927,Franjo,3,SP
4117929,Faerie,3,SP
4117931,facias,3,
4117932,espoir,3,
4117933,Eretz,3,SP
4117934,ENIGMA,3,
4117935,Eliana,3,SP
4117938,Dever,3,SP
4117940,Dego,3,SP
4117944,Degano,3,SP
4117956,decoy,3,S
4117958,decoy,3,SW
4117990,Decker,3,SP
4117991,Decker,3,S
4118003,Deanna,3,SP
4118005,Daneel,3,
4118006,Cuse,3,SP
4118007,Cosí,3,SP
4118008,Cosí,3,I
4118012,cohors,3,S
4118014,cohors,3,SW
4118016,Coheed,3,
4118017,cogens,3,S
4118019,cogens,3,SW
4118056,Cocito,3,
4118057,clips,3,S
4118065,Cirami,3,SP
4118084,Chyna,3,
4118085,Childe,3,SP
4118089,CHEF,3,
4118090,cerino,3,S
4118101,Catona,3,
4118102,CANDU,3,
4118103,Cambia,3,SP
4118105,caco,3,S
4118111,Bugie,3,SP
4118112,Brune,3,
4118113,Boveri,3,
4118114,Bonny,3,SP
4118116,Blythe,3,SP
4118118,Bluth,3,
4118119,Bibbie,3,
4118120,biada,3,S
4118124,Behe,3,SP
4118130,Baylor,3,
4118131,Based,3,SP
4118133,Bacău,3,SP
4118146,Auber,3,SP
4118147,Armato,3,
4118148,Arcosu,3,
4118149,Andora,3,SP
4118152,ANCI,3,S
4118157,altana,3,S
4118165,Alsace,3,SP
4118166,ALIAS,3,
4118167,Alfero,3,SP
4118170,Alfero,3,V
4118176,alex,3,
4118177,Airolo,3,
4118178,Agus,3,SP
4118182,Aguero,3,SP
4118187,Adotta,3,
4118188,ADESSO,3,
4118189,Acerbi,3,
4118190,Zelaya,3,SP
4118192,Zardo,3,
4118193,Zant,3,
4118194,Yasmin,3,SP
4118196,whip,3,SA
4118197,Wess,3,
4118198,watch,3,S
4118201,Vola,3,
4118202,Vabbé,3,SP
4118203,Vabbé,3,I
4118225,units,3,S
4118229,units,3,N
4118234,units,3,SW
4118235,Ungol,3,
4118236,Uiguri,3,SP
4118238,ugly,3,S
4118249,tutsi,3,S
4118251,tuarum,3,
4118252,trino,3,A
4118261,Tosti,3,SP
4118262,Toppi,3,
4118263,Thaon,3,
4118264,tertio,3,
4118265,Teeth,3,SP
4118267,Tanith,3,SP
4118268,tallio,3,S
4118269,Tagore,3,
4118270,Syriae,3,
4118271,Sumer,3,
4118272,stent,3,
4118273,splash,3,A
4118274,splash,3,I
4118275,Spinea,3,SP
4118278,Speke,3,
4118279,Sozzi,3,
4118280,Sonico,3,SP
4118282,smorto,3,A
4118288,slat,3,S
4118315,SISA,3,S
4118335,SISA,3,A
4118349,SIGINT,3,SP
4118357,shark,3,S
4118358,seven,3,S
4118360,seven,3,SW
4118361,Sesame,3,
4118362,Selci,3,
4118363,Scheri,3,SP
4118371,SCART,3,
4118372,sansa,3,S
4118381,Salado,3,
4118382,Sagat,3,SP
4118383,Saale,3,
4118384,Rospo,3,
4118385,Romei,3,SP
4118386,Risa,3,
4118387,Riis,3,
4118388,rhum,3,S
4118397,Repo,3,
4118398,Renown,3,SP
4118399,regiae,3,
4118400,Recon,3,SP
4118407,Rebo,3,
4118408,ramato,3,A
4118410,quoll,3,
4118411,Putsch,3,SP
4118412,purè,3,S
4118416,Priula,3,A
4118417,Priula,3,SP
4118418,Priula,3,DI
4118420,priora,3,
4118421,Prezzo,3,SP
4118422,Pray,3,
4118423,postea,3,S
4118424,porter,3,
4118425,porque,3,S
4118434,porque,3,B
4118435,porque,3,V
4118436,porque,3,DI
4118437,POKER,3,
4118438,plant,3,S
4118440,piéce,3,
4118441,Pepys,3,
4118442,Patmos,3,
4118443,PARC,3,SP
4118444,PARC,3,S
4118450,Pacher,3,SP
4118457,Ossus,3,
4118458,Osler,3,
4118459,Orero,3,
4118460,Omodei,3,
4118461,Olin,3,SP
4118469,okay,3,S
4118471,okay,3,I
4118474,Ohara,3,SP
4118476,Novae,3,
4118477,Notts,3,
4118478,Niklas,3,SP
4118479,Nadi,3,
4118480,mundus,3,
4118481,montis,3,
4118482,Monnet,3,SP
4118488,Mirone,3,SP
4118489,Mezza,3,
4118490,Medley,3,SP
4118494,mech,3,
4118495,McCall,3,
4118496,Mastio,3,
4118497,Mackie,3,
4118498,londra,3,
4118499,Londo,3,
4118500,Lonati,3,SP
4118503,Linton,3,
4118504,linear,3,S
4118505,Lilia,3,SP
4118506,ligasi,3,S
4118509,lich,3,
4118510,Leonka,3,SP
4118518,Landes,3,SP
4118519,Koeman,3,SP
4118520,kender,3,
4118521,Karak,3,SP
4118522,kana,3,S
4118523,kana,3,A
4118530,Kaan,3,
4118531,jīng,3,
4118532,Jetta,3,SP
4118549,Jetta,3,A
4118553,Janie,3,SP
4118558,Intere,3,SP
4118560,ilex,3,
4118561,hôtel,3,S
4118563,Hiemer,3,
4118564,Hergé,3,
4118565,Hawkes,3,SP
4118568,Hardee,3,
4118569,Gygax,3,SP
4118572,Gatteo,3,
4118573,Gamal,3,SP
4118576,gabber,3,
4118577,Fulgor,3,
4118578,franc,3,
4118579,flyer,3,S
4118584,flumen,3,V
4118585,flies,3,S
4118586,flies,3,SW
4118587,Fignon,3,
4118588,Fado,3,SP
4118589,ETOPS,3,
4118590,Estivo,3,SP
4118591,Erizzo,3,
4118592,Equo,3,
4118593,Ephron,3,SP
4118595,Engler,3,SP
4118597,Eerste,3,
4118598,Ecateo,3,
4118599,DVB-H,3,SP
4118608,Dumbo,3,SP
4118612,Dogado,3,
4118613,Déco,3,SP
4118615,Déco,3,S
4118616,Déco,3,I
4118622,crown,3,SW
4118628,Cresci,3,
4118629,Colma,3,
4118630,Coli,3,SP
4118631,CLNAI,3,
4118632,Citra,3,
4118633,Cioffi,3,PD
4118634,Cioffi,3,SP
4118666,Chiaki,3,SP
4118667,Chagas,3,SP
4118669,Cene,3,B
4118670,Caspe,3,
4118671,Camões,3,
4118672,Calco,3,SP
4118673,Byrnes,3,SP
4118700,Busa,3,
4118701,Bufo,3,
4118702,Bube,3,SP
4118706,Broker,3,
4118707,Brioni,3,SP
4118714,Bojan,3,SP
4118719,Blaue,3,SP
4118720,Blakey,3,
4118721,bizza,3,S
4118728,Bienne,3,
4118729,Betta,3,SP
4118730,Berthe,3,SP
4118733,Benizi,3,
4118734,bene.,3,SA
4118735,bene.,3,S
4118736,bene.,3,PC
4118737,Banzai,3,
4118738,bacile,3,S
4118744,azalea,3,S
4118755,Avilés,3,
4118756,Atollo,3,
4118757,Astano,3,
4118758,Asopo,3,
4118759,Arquà,3,I
4118760,Arquà,3,SP
4118761,AROS,3,SP
4118811,Armas,3,SP
4118813,Aprea,3,SP
4118817,Aprea,3,I
4118829,Apcom,3,SP
4118844,Anice,3,
4118845,Andreu,3,
4118846,Amhara,3,SP
4118850,amento,3,
4118851,Amarth,3,
4118852,Alvis,3,SP
4118860,ALLORA,3,
4118861,Allier,3,
4118862,Alexz,3,SP
4118868,Alexey,3,SP
4118870,Agena,3,
4118871,Adare,3,
4118872,Abbie,3,SP
4118873,Yukito,2,
4118874,Yimou,2,SP
4118875,Yalu,2,SP
4118893,Wiking,2,
4118894,Wasted,2,
4118895,Wark,2,
4118896,Waring,2,SP
4118898,Vullo,2,
4118899,Vous,2,SP
4118905,Vous,2,S
4118911,visit,2,S
4118918,Vinyl,2,
4118919,videre,2,
4118920,Vezio,2,SP
4118921,Venlo,2,SP
4118923,Venant,2,
4118924,Vannes,2,SP
4118925,vamp,2,
4118926,Vamos,2,SP
4118927,Valea,2,SP
4118935,urbes,2,
4118936,UNRWA,2,
4118937,Ukyo,2,
4118938,Uhura,2,SP
4118940,Uadi,2,SP
4118942,Trullo,2,
4118943,tRNA,2,SP
4118945,Trask,2,
4118946,Tracer,2,SP
4118948,Tourer,2,SP
4118976,Totus,2,
4118977,Tops,2,
4118978,Tome,2,SP
4118981,Tlaloc,2,
4118982,Tigrè,2,
4118983,Thuile,2,SP
4118989,Thon,2,
4118990,Tavern,2,SP
4118996,Tach,2,
4118997,Tacchi,2,
4118998,squat,2,S
4119009,squat,2,V
4119011,squat,2,SW
4119012,spino,2,A
4119015,spino,2,S
4119018,spes,2,S
4119019,Sopot,2,
4119020,Soc.,2,SP
4119021,Soc.,2,SA
4119027,smilla,2,
4119028,Sisini,2,SP
4119031,sind,2,S
4119034,sind,2,SW
4119052,Sharia,2,SP
4119072,Seppi,2,PI
4119074,Seppi,2,SP
4119086,Semele,2,
4119087,Selby,2,SP
4119089,Seger,2,
4119090,Scheer,2,SP
4119093,Sayyaf,2,SP
4119094,Sasaki,2,
4119095,Sanada,2,
4119096,Sammo,2,
4119097,Samael,2,
4119098,Saloon,2,
4119099,salace,2,A
4119101,Ryuk,2,SP
4119124,Rumeni,2,SP
4119138,Royer,2,
4119139,rifle,2,A
4119141,Riese,2,SP
4119146,Riad,2,SP
4119161,Renard,2,SP
4119162,relais,2,S
4119166,Raver,2,SP
4119222,Quota,2,SP
4119225,Quay,2,S
4119226,Quay,2,SP
4119227,Pulici,2,
4119228,Preci,2,
4119229,Poul,2,SP
4119230,Popol,2,
4119231,pier,2,
4119232,Petito,2,SP
4119235,Peloro,2,
4119236,Pania,2,
4119237,pages,2,S
4119241,pages,2,SW
4119250,Osona,2,
4119251,Onna,2,SP
4119258,Noyce,2,SP
4119261,Nelo,2,
4119262,Navone,2,
4119263,Narmer,2,
4119264,Nappi,2,SP
4119265,Nagra,2,SP
4119321,Nagar,2,
4119322,Musi,2,
4119323,more,2,S
4119389,Mohs,2,SP
4119390,mitilo,2,S
4119391,MIRV,2,SP
4119414,Milius,2,SP
4119418,Marinò,2,
4119419,Māori,2,
4119420,Mansi,2,SP
4119424,mammà,2,S
4119427,Lumen,2,
4119428,Losing,2,SP
4119429,Lollo,2,SP
4119434,Licini,2,
4119435,Lethem,2,SP
4119437,Lethem,2,CS
4119440,Lethem,2,I
4119443,Lethem,2,S
4119459,Lechi,2,
4119460,leak,2,S
4119470,Ladakh,2,
4119471,Künste,2,
4119472,Kovacs,2,SP
4119473,Kitten,2,SP
4119474,Kilda,2,
4119475,Kasper,2,SP
4119478,Kasdan,2,
4119479,Juni,2,SP
4119480,Jōmon,2,
4119481,Jelo,2,SP
4119495,Jelo,2,S
4119543,Jazira,2,SP
4119544,Iter,2,S
4119545,iSight,2,N
4119547,Isao,2,
4119548,Insane,2,
4119549,INPDAP,2,SP
4119555,Indi,2,SP
4119556,Iguaçu,2,SP
4119559,Ierone,2,SP
4119561,Iceta,2,
4119562,ibid.,2,S
4119566,ibid.,2,SA
4119567,HUMINT,2,SP
4119568,HSBC,2,S
4119571,Hortus,2,
4119572,Hoppus,2,
4119573,Hoffer,2,SP
4119576,Held,2,
4119577,Hebe,2,
4119578,Guia,2,SP
4119579,Granma,2,SP
4119581,Granma,2,I
4119591,Goyer,2,
4119592,Glenda,2,SP
4119595,Glaxo,2,SP
4119606,Ginosa,2,SP
4119607,Gilman,2,
4119608,Gifu,2,SP
4119613,Geezer,2,
4119614,Garces,2,
4119615,Gaon,2,
4119616,Fugue,2,
4119617,france,2,
4119618,Fracci,2,SP
4119619,Foggy,2,
4119620,Flory,2,SP
4119641,Fisto,2,
4119642,fiotto,2,S
4119646,fighi,2,S
4119648,fighi,2,A
4119652,fighi,2,B
4119655,fighi,2,V
4119659,fighi,2,N
4119662,Fierce,2,
4119663,Fatevi,2,VM
4119664,Fateci,2,
4119665,Fabii,2,
4119666,Erma,2,SP
4119667,Epoque,2,
4119668,Edgard,2,SP
4119671,Duetto,2,
4119672,Dracul,2,
4119673,Dobby,2,SP
4119680,Dlgs,2,SP
4119684,Dlgs,2,S
4119701,dleng,2,S
4119767,divas,2,
4119768,Diop,2,
4119769,Dine,2,
4119770,Dillo,2,
4119771,Dagor,2,
4119772,Curtiz,2,
4119773,coup,2,S
4119777,Cort,2,SP
4119779,Corr,2,
4119780,Commio,2,
4119781,Colei,2,PD
4119784,Cinq,2,SP
4119786,Cináed,2,
4119787,Chop,2,SP
4119788,Chiosi,2,
4119789,Chinon,2,
4119790,Chimes,2,
4119791,Chicks,2,
4119792,Chas,2,SP
4119793,Chara,2,SP
4119794,Cerete,2,SP
4119796,Cerete,2,E
4119802,Carné,2,
4119803,caribù,2,
4119804,Cardi,2,
4119805,Bunton,2,SP
4119807,Brig,2,SP
4119818,Braves,2,SP
4119819,boogie,2,
4119820,Boera,2,
4119821,bleu,2,S
4119824,bleu,2,A
4119825,Bion,2,
4119826,Bilson,2,SP
4119867,Bedini,2,
4119868,Barrot,2,SP
4119882,balsa,2,S
4119887,Bakshi,2,
4119888,Bagrat,2,
4119889,Ayumu,2,
4119890,Avviso,2,
4119891,Avesta,2,
4119892,Attac,2,SP
4119897,asia,2,S
4119898,Anal,2,
4119899,Alzati,2,SP
4119900,Also,2,SP
4119904,Alberi,2,
4119905,Akemi,2,
4119906,Airy,2,
4119907,Aimee,2,SP
4119916,Aica,2,SP
4119918,Agile,2,SP
4119929,Afraid,2,SP
4119930,admin,2,S
4119934,admin,2,V
4119943,admin,2,B
4119946,added,2,S
4119951,added,2,SW
4119958,Adana,2,SP
4119962,Abril,2,SP
4119968,Aborto,2,
4119969,Zampe,2,
4119970,Yung,2,SP
4119971,Yaris,2,SP
4119977,Yaris,2,S
4120009,Xenon,2,SP
4120019,Wuhan,2,SP
4120023,Wayans,2,SP
4120024,Vortex,2,
4120025,Viṣṇu,2,
4120026,Viazzi,2,
4120027,veniat,2,
4120028,Vashj,2,
4120029,uzbeko,2,S
4120030,uzbeko,2,I
4120034,uzbeko,2,A
4120035,USPD,2,S
4120041,USPD,2,N
4120044,USPD,2,SP
4120045,Turok,2,
4120046,Trova,2,SP
4120057,Trax,2,SP
4120059,T-Pain,2,
4120060,Toshio,2,
4120061,tory,2,S
4120070,Tocca,2,
4120071,Tibbs,2,
4120072,Tencin,2,
4120073,tears,2,S
4120075,Takuto,2,
4120076,Sūtra,2,
4120077,Sushi,2,SP
4120081,Sushi,2,A
4120087,Stoney,2,SP
4120089,Steyn,2,SP
4120106,Stet,2,SP
4120110,Spey,2,SP
4120136,speck,2,S
4120144,Solti,2,
4120145,solium,2,
4120146,Sint,2,
4120147,Signac,2,SP
4120148,Shing,2,SP
4120149,Shams,2,SP
4120153,Sfide,2,
4120154,Sestio,2,
4120155,Sender,2,SP
4120158,Sempad,2,
4120159,Seine,2,S
4120161,Seine,2,SP
4120162,scütüm,2,
4120163,Schwab,2,SP
4120171,Sarete,2,VA
4120172,Sarete,2,RD
4120174,Sarete,2,V
4120175,San',2,EA
4120176,San',2,SP
4120177,safe,2,S
4120185,Rossy,2,SP
4120204,Ronde,2,
4120205,Risate,2,
4120206,Ripari,2,
4120207,ribes,2,S
4120209,Rattle,2,SP
4120210,Raro,2,SP
4120215,RAMB,2,
4120216,qualla,2,EA
4120218,qualla,2,DD
4120221,qualla,2,S
4120225,Qāsim,2,
4120226,Powder,2,SP
4120228,posato,2,A
4120243,polena,2,S
4120246,Pilone,2,
4120247,physis,2,A
4120248,physis,2,S
4120253,physis,2,B
4120256,petite,2,A
4120260,petite,2,S
4120261,Pentax,2,
4120262,Pauly,2,
4120263,PASO,2,
4120264,papaya,2,
4120265,Pants,2,
4120266,pampa,2,S
4120270,Otago,2,
4120271,Orne,2,
4120272,Orkney,2,
4120273,oculus,2,
4120274,Obrero,2,
4120275,nulla.,2,SA
4120278,nulla.,2,S
4120282,Nomen,2,SP
4120288,Noiret,2,SP
4120292,Node,2,SP
4120295,Nimoy,2,SP
4120305,Nicoli,2,SP
4120306,Niceto,2,
4120307,Neroni,2,
4120308,Nergal,2,
4120309,Necci,2,SP
4120315,Nahuel,2,
4120316,Nabu,2,
4120317,mucho,2,S
4120318,mucho,2,A
4120326,Mota,2,SP
4120330,morte.,2,S
4120335,Modo,2,SP
4120336,MLRS,2,SP
4120375,Mikel,2,SP
4120379,mentra,2,S
4120382,mentra,2,V
4120387,Mengs,2,SP
4120394,menata,2,S
4120415,Meani,2,SP
4120426,Meani,2,S
4120441,Matres,2,
4120442,Macra,2,
4120443,Macché,2,SP
4120444,Lualdi,2,
4120445,Lomas,2,
4120446,Loewy,2,
4120447,litico,2,
4120448,Limana,2,
4120449,Leyton,2,SP
4120450,Lewes,2,
4120451,Lera,2,
4120452,Leoben,2,
4120453,launch,2,S
4120466,Laine,2,
4120467,labaro,2,S
4120475,Kuma,2,SP
4120478,Kolčak,2,
4120479,koiné,2,S
4120480,koiné,2,CC
4120481,Kohaku,2,
4120482,Kamsky,2,
4120483,Kamino,2,
4120484,jury,2,
4120485,Jona,2,SP
4120486,Joffre,2,SP
4120487,JHWH,2,
4120488,INTENT,2,SP
4120490,imho,2,A
4120491,imho,2,S
4120496,iLife,2,N
4120498,III-IV,2,
4120499,Hyrule,2,
4120500,Hyjal,2,
4120501,Huck,2,
4120502,hortus,2,S
4120506,Honshū,2,
4120507,Herzen,2,SP
4120512,Herzen,2,S
4120516,hear,2,S
4120522,Guus,2,SP
4120526,Gulli,2,
4120527,Guldur,2,
4120528,Gruppe,2,SP
4120529,Grosz,2,SP
4120531,Grisi,2,SP
4120532,Grip,2,SP
4120533,grind,2,S
4120537,grind,2,SW
4120538,GRAN,2,A
4120541,Grada,2,SP
4120542,Gorgon,2,SP
4120558,Gordio,2,SP
4120563,Gomera,2,
4120564,Godi,2,
4120565,goban,2,
4120566,Giusi,2,SP
4120567,ghola,2,
4120568,Gerosa,2,SP
4120571,gear,2,S
4120572,gear,2,SW
4120580,gear,2,A
4120586,Gazz,2,SP
4120588,GATT,2,SP
4120590,Garin,2,SP
4120592,Gancia,2,SP
4120595,Gance,2,
4120596,Fukuda,2,SP
4120599,Frigo,2,
4120600,Frieda,2,SP
4120603,Foxbat,2,SP
4120655,Forges,2,SP
4120694,Fiaba,2,
4120695,Fester,2,SP
4120696,Fenzi,2,SP
4120697,fault,2,S
4120706,Ewald,2,
4120707,Everly,2,
4120708,Eudes,2,
4120709,está,2,S
4120715,está,2,SP
4120719,Esper,2,
4120720,Ermini,2,
4120721,Eoin,2,
4120722,Emden,2,SP
4120727,Elvo,2,
4120728,elfici,2,
4120729,Elbrus,2,SP
4120732,Eazy-E,2,
4120733,Dyfed,2,
4120734,Duprè,2,SP
4120738,Ducks,2,
4120739,Duchy,2,
4120740,Drieu,2,
4120741,Dress,2,SP
4120745,DMHO,2,
4120746,Diviso,2,
4120747,Diocle,2,
4120748,DIETRO,2,SP
4120749,Delfo,2,SP
4120750,Delfo,2,I
4120762,Deeper,2,
4120763,Dahmer,2,SP
4120764,cumque,2,
4120765,Cree,2,
4120766,Cozy,2,SP
4120768,Cotone,2,
4120769,Corbie,2,
4120770,conta,2,S
4120835,coltro,2,S
4120856,colico,2,A
4120859,coil,2,S
4120861,Coffin,2,
4120862,Clesio,2,
4120863,Cesarò,2,SP
4120864,Cartan,2,
4120865,Carpe,2,
4120866,Careca,2,SP
4120871,canopo,2,S
4120876,canal,2,S
4120878,canal,2,A
4120879,Calza,2,SP
4120881,cal.,2,S
4120882,cal.,2,SA
4120885,cajun,2,
4120886,Cabin,2,SP
4120888,Brio,2,SP
4120896,Briand,2,
4120897,Brega,2,SP
4120898,Boomer,2,
4120899,Bodhi,2,
4120900,Boccea,2,SP
4120917,Bobba,2,SP
4120918,Bevera,2,
4120919,Bernat,2,
4120920,bases,2,S
4120921,basca,2,S
4120927,Barzan,2,SP
4120932,Banksy,2,SP
4120935,Banksy,2,S
4120983,azzimo,2,S
4120992,autre,2,S
4120998,Aule,2,SP
4121002,armo,2,S
4121026,Arica,2,SP
4121030,Aracne,2,SP
4121031,aplomb,2,S
4121040,Angol,2,SP
4121041,ANBU,2,
4121042,Ament,2,SP
4121044,Agosto,2,
4121045,Zeven,2,SP
4121057,Windom,2,
4121058,Walras,2,SP
4121063,Vitry,2,
4121064,Vitige,2,
4121065,Vioxx,2,SP
4121066,Vioxx,2,S
4121082,venuta,2,S
4121104,Vayne,2,
4121105,Vaux,2,
4121106,Valmet,2,SP
4121129,usus,2,S
4121139,Unitis,2,SP
4121140,Ulrike,2,SP
4121141,ULEB,2,
4121142,Ubaye,2,
4121143,Turns,2,SP
4121156,Tubi,2,SP
4121158,Tsai,2,SP
4121159,Traian,2,SP
4121163,toys,2,S
4121172,tours,2,
4121173,Torto,2,SP
4121175,tons,2,S
4121178,Tevez,2,SP
4121196,terris,2,S
4121197,Tarkin,2,
4121198,Taraki,2,SP
4121200,Tanit,2,SP
4121202,Taki,2,
4121203,Tacoma,2,SP
4121207,suzuki,2,CC
4121208,suzuki,2,S
4121210,suzuki,2,V
4121211,suzuki,2,B
4121214,Suková,2,
4121215,Suck,2,
4121216,subnet,2,
4121217,Stef,2,SP
4121218,Starck,2,SP
4121227,SS-N,2,SP
4121268,Spinal,2,
4121269,Sperry,2,SP
4121281,sparto,2,A
4121322,Sorbo,2,
4121323,smile,2,S
4121325,smile,2,A
4121332,smile,2,SW
4121335,SLBM,2,SP
4121355,sioux,2,
4121356,Sinis,2,SP
4121357,Sine,2,SP
4121360,Shakti,2,
4121361,sfiato,2,S
4121363,Sert,2,SP
4121365,Senate,2,SP
4121366,sedis,2,
4121367,Sciara,2,
4121368,Sanbi,2,
4121369,Sama,2,SP
4121375,rursum,2,
4121376,Rigg,2,SP
4121377,Revy,2,
4121378,Reger,2,SP
4121382,Reda,2,SP
4121388,Reba,2,
4121389,Reaver,2,
4121390,Realm,2,SP
4121391,Rákosi,2,
4121392,Pölten,2,
4121393,Polski,2,SP
4121394,pingue,2,A
4121401,piceno,2,A
4121402,Pecori,2,
4121403,pauper,2,
4121404,Paulin,2,SP
4121406,Paton,2,
4121407,Palagi,2,
4121408,Pagot,2,A
4121410,Pagot,2,SP
4121411,Pagana,2,
4121412,Padane,2,
4121413,Oradea,2,SP
4121418,Opava,2,SP
4121419,Onegin,2,
4121420,Obito,2,
4121421,Nucera,2,SP
4121422,NOAA,2,S
4121423,Nesi,2,SP
4121429,Nervia,2,
4121430,Negros,2,SP
4121432,Navas,2,SP
4121442,named,2,S
4121444,named,2,E
4121446,named,2,SW
4121448,Nagini,2,SP
4121451,Nagini,2,S
4121467,NAFTA,2,SP
4121468,Nación,2,S
4121471,Mumbo,2,SP
4121472,Mosto,2,
4121473,Morrel,2,
4121474,Mores,2,
4121475,months,2,S
4121482,months,2,SA
4121491,Millau,2,
4121492,Mets,2,
4121493,Mesola,2,
4121494,mbar,2,S
4121517,Mavis,2,SP
4121518,Marsia,2,
4121519,Maran,2,SP
4121527,Manto,2,
